,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[72.0, 33.0, -237.0, 28.0, 236.0]",-191.0189939670654,-123.76468956437527,-176.22844562412968,-71.84409140863852,-108.2914041448282,-74.27333671564853,-55.42141908393889,-112.79712911762432,-55.17582914492518,279695.06,624558.9,67.79753875732422,tensor(3413278.),353082.06,118922
