,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[61.0, 231.0, -239.0, 91.0, 32.0]",-130.26865648726738,-95.50715827477,-128.02893694126337,-57.54253418850296,-105.50114272190768,-54.75711306215111,-57.03381302241858,-115.39794983306204,-56.91299289507744,56277.86,5234267.0,109.38499450683594,tensor(270111.),189180.6,123508
