,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-32.0, -147.0, 230.0, 117.0, -138.0]",-202.71653887609696,-96.8310456970964,-170.74074566209998,-53.784411070485234,-67.148369020945,-46.890907988345525,-58.246905417252734,-113.21704091837724,-57.466266850252495,256664.94,2706385.2,72.91439819335938,tensor(1374761.),290153.88,108266
