,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-11.0, -139.0, 39.0, 83.0, 165.0]",-172.40074051927567,-110.32285867652271,-153.93642519725176,-28.11270420692189,-54.64132079264117,-70.3623510793535,-58.58737849395044,-110.21183400717588,-58.05553812552289,240754.42,3266994.5,14.518983840942385,tensor(1636938.),158534.36,55077
