,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-154.0, 185.0, 3.0, 57.0, 189.0]",-125.6136905972492,-102.52862434101644,-124.32417610147854,-67.02102204757651,-63.94791387367057,-65.68687346803894,-53.99717600880181,-106.63388954578996,-53.49719035308067,152180.1,1483418.9,18.64992332458496,tensor(1602242.),160864.86,96920
