,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,6.942217324943894,0.010649177163775687,2.769877587054533,2.0770251677335603,5f3626b693a88f0023c91063,-95.81464739999998,199.62929479999997,null_model_1
