,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,11.616930205628327,0.021083199556698413,0.03978047671660134,4.903333680461674,5f3626b693a88f0023c91063,-85.31097,178.62194,sparse_max_continuous
