,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,12.510355287567108,0.009263292700541104,1.3610723546448305,3.7410871998319726,5f35dc7593a88f0023c8e5d3,-89.35300649999999,186.70601299999998,null_model_1
