,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.9741265581499838,0.027184775890841558,1.1132259520831784,2.462110676030459,5f35d82093a88f0023c8d751,-81.77167748336721,171.54335496673443,null_model_1
