,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,5.804561255685597,0.03687426652536968,3.071519415709114,2.344175460982021,5f35e09e93a88f0023c8f979,-89.24029999999999,186.48059999999998,null_model_1
