,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.531470424080205,0.04506532330366393,4.218993774995222,2.3463691143917997,5f35d70093a88f0023c8d662,-83.16332,174.32664,null_model_1
