,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.4753304437368915,0.022889432936395972,2.7446199100612896,1.6882703720769088,5f35dab593a88f0023c8dda2,-106.7598,221.5196,null_model_1
