,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.5508120195183057,0.03324879136325354,4.753530457565899,2.356549318499126,5f35d63193a88f0023c8d616,-86.45478,180.90956,null_model_1
