,attention_cost,exp_param,vm_param,pp_id,ll,AIC,agent_type
0,253.00847645595323,0.05361292502570826,1.7556459693055948,5f35d5ee93a88f0023c8d5fe,-92.7507,189.5014,sparse_lqr
