,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,4.164113831617609,0.002653174701450302,2.0660013104086388,1.3070445836895705,5f35d7a693a88f0023c8d6b2,-123.38807689999999,254.77615379999997,null_model_1
