,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,8.027729384842,0.079308512955093,1.0733305716520292,0.6672499763935646,5f35e11793a88f0023c8fa8c,-115.9758,239.9516,null_model_1
