,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,2.2226296063812296,0.016950531893645527,2.0594106465083817,2.5864144845136314,5f35df1293a88f0023c8f3db,-96.0991996,200.1983992,null_model_1
