,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,17.126290413395743,0.015234671349941418,0.04485865073543538,5.607897642704552,5f35d83093a88f0023c8d771,-73.270047,154.540094,sparse_max_discrete
