,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.5288227003468864,0.5505165283030975,1.4880964227825246,1.606906640188147,5f35da6493a88f0023c8dc69,-97.4074647,202.8149294,null_model_1
