,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,3.7304994212337097,0.06296766083716678,4.986088056985954,3.02373909155191,5f35d65893a88f0023c8d625,-79.07155569999999,166.14311139999998,null_model_1
