,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,6.531014883706695,0.040548014920858515,4.353673727555544,1.5325470908825034,5f35d84893a88f0023c8d7af,-101.4950683,210.9901366,null_model_1
