,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,7.745474306334555,0.01187784506967551,4.033113041907985,3.199528380776784,5f35d5ea93a88f0023c8d5fd,-86.45158,180.90316,null_model_1
