,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,3.1800392458591666,0.029803483663324165,1.0838958197431783,4.443254720431739,5f35dc9193a88f0023c8e6bd,-75.83795,159.6759,null_model_1
