,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,6.421429962556754,0.035441365793032656,0.04310456546368269,5.3584598180142855,5f35d6b193a88f0023c8d648,-65.9091,139.8182,sparse_max_discrete
