,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,4.096644163696996,0.009998838778736998,2.9920184734396758,4.094466995069146,5f35d88193a88f0023c8d7ff,-83.6593791,175.3187582,null_model_1
