,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,18.52191444591992,0.008300716305038022,1.9134074710570181,1.0737361331373896,5f35d67e93a88f0023c8d634,-111.0606,230.1212,null_model_1
