,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.9814092055625576,0.019941531807321757,2.7332153927093503,1.6491911359624967,5f35d9ad93a88f0023c8da5b,-101.43578950000001,210.87157900000003,null_model_1
