,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,11.716504165848722,0.026617005100439288,0.00685725061315845,4.6295906320820865,5f35d78293a88f0023c8d697,-80.293,168.586,sparse_max_discrete
