,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,25.958298563340698,0.025539866640431133,0.0019910394405678322,3.2033332612424212,5f35df1293a88f0023c8f3db,-87.1952,182.3904,sparse_max_discrete
