,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,8.142363561611978,0.15538961021486916,0.8336428056490944,2.5358024893265707,5f35d6f793a88f0023c8d65f,-66.601463,141.202926,sparse_max_discrete
