,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.2307015171390252,0.013384802365802188,3.2126705051407263,2.0335756436542853,5f35d81193a88f0023c8d742,-102.7380529,213.4761058,null_model_1
