,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,8.522261696943849,0.042896176223447706,0.05364445114847516,5.4282287646491145,5f362fb593a88f0023c91191,-64.968,137.936,sparse_max_continuous
