,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,2.407241724955473,0.01619980439471116,2.196745477761696,2.097683587540705,5f35d86c93a88f0023c8d7e9,-102.83530049999999,213.67060099999998,null_model_1
