,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,10.065826669099152,0.015498889805705896,0.2221416172269473,3.6283245198799543,5f35d71a93a88f0023c8d66c,-84.5544,177.1088,sparse_max_discrete
