,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,31.93113725187493,0.029698820947171165,1.30621203717523,7.000752732647414,5f35d65393a88f0023c8d623,-66.89783000000001,141.79566000000003,null_model_1
