,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,21.858907511682155,0.07568942421565446,0.07913842381077191,1.843659157540617,5f35e00093a88f0023c8f758,-85.7489,179.4978,sparse_max_discrete
