,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,15.237650998358625,0.2622880022811541,0.5355924133241878,1.0806532869723684,5f35d85593a88f0023c8d7c5,-89.77266,187.54532,sparse_max_continuous
