,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,3.391562786802976,0.05090439075120473,0.04809785220579288,5.008572543259218,5f35d7d693a88f0023c8d6f7,-63.98869,135.97737999999998,sparse_max_continuous
