,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,26.354520285655777,0.028865682712009396,1.0613570846956912,1.9523296453622496,5f35dab593a88f0023c8dda2,-95.207155,198.41431,sparse_max_discrete
