,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,26.392008344992057,0.02855845859964209,0.09074474107072744,5.316430045489716,5f35d7d393a88f0023c8d6f4,-68.986069,145.972138,sparse_max_continuous
