,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.149612919829703,0.0366884217134513,3.2180385792532,4.834851374443504,5f35d72f93a88f0023c8d675,-52.500080000000004,113.00016000000001,null_model_1
