,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,5.087381799196933,0.011934277142277152,4.799576116755663,4.004037008204423,5f35d90b93a88f0023c8d8cf,-72.5263872,153.0527744,null_model_1
