,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,3.9748693526270182,0.06424739376679858,0.8799553382444565,2.2815606244399,5f35d79b93a88f0023c8d6aa,-87.5699497416298,183.1398994832596,sparse_max_discrete
