,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.9741265581499838,0.027184775890841558,1.1132259520831784,2.462110676030459,5f35dfdb93a88f0023c8f6da,-84.38231372221455,176.7646274444291,null_model_1
