,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,18.848198902002018,0.014643577623951177,1.4719076638120163,3.7435707313345468,5f35e94193a88f0023c905da,-97.1207,202.2414,sparse_max_discrete
