,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,10.5304204697316,0.02926983343025334,2.188550290005153,4.436618622298876,5f35d73b93a88f0023c8d678,-74.61137,157.22274,null_model_1
