,attention_cost,exp_param,vm_param,pp_id,ll,AIC,agent_type
0,150.2571113742607,0.08008933157656924,4.996675617924251,5f35d64493a88f0023c8d61e,-62.7292,129.45839999999998,sparse_lqr
