,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,13.967285238133483,0.0033330874976612826,1.0102586485178988,0.9190145773865666,5f35e94193a88f0023c905da,-127.77020580000001,263.5404116,null_model_1
