,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,4.419512946706218,0.042835692729696284,1.1975855385332572,1.5045502836766345,5f35d79b93a88f0023c8d6aa,-98.11159039619987,204.22318079239975,null_model_1
