,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,2.5897339137914597,0.039387566400106835,3.5726237102961766,2.3303605512842807,5f361ea793a88f0023c90f71,-88.2408279,184.4816558,null_model_1
