,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,3.4149130238258594,0.00746390224563919,3.651850868470229,1.9810649382864953,5f35d94f93a88f0023c8d95c,-112.8287177,233.6574354,null_model_1
