,situation,model,performance
0,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
1,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,354.00083530006884
2,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,253.3962805389584
3,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,9.035950836200882
4,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,269.1361685442922
5,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,251.80608773691776
6,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,37.659078780793244
7,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,272.40437165298295
8,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,218.17420869920602
9,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,15.759419285306395
10,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,230.11621699825983
11,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,11.744103592374438
12,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,274.4530643349101
13,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,350.2083897946545
14,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
15,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1409.6044256695416
16,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.14964448397964
17,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,5.212019311130329
18,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,250.940718001805
19,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,232.69777652511092
20,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,538.0178658566358
21,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,736.9380699930668
22,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,278.9484195850039
23,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,398.6345764568912
24,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,245.14451142475508
25,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,256.2019909309998
26,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,236.15768658359696
27,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,270.2462729272516
28,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,281.57000193313365
29,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1112.2685735976152
30,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,255.34102213258222
31,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,255.59633205192316
32,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,266.3622300193099
33,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,236.37636825719278
34,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,15.278878770155199
35,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,235.3244723228555
36,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,11.744103592374438
37,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,269.9614181732864
38,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,246.74276581213462
39,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,217.2593698491906
40,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1057.1157885910031
41,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,7.161997811548777
42,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1079.6242767194167
43,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,627.5928754147534
44,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,11.744103592374438
45,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,230.19234236593618
46,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1482.317970525456
47,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
48,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,7.161997811548777
49,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1012.6684223680533
50,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,723.2953512175591
51,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,237.9778443248483
52,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,225.51336970322848
53,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,394.8272743730156
54,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,11.744103592374438
55,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,199.9493006183207
56,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,573.6651432230237
57,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,367.6166817583345
58,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,311.6316310803095
59,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,359.1715271472944
60,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,236.21403886628755
61,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1215.5938466588582
62,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,289.8261593776662
63,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,320.33374491546783
64,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,254.97325197864996
65,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,243.96122836657574
66,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,269.51211312303184
67,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,384.2893385119738
68,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,284.1940284543521
69,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,290.3445096193272
70,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,11.926649181310182
71,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,135.57249688767976
72,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,260.98914768787733
73,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,239.69084406626556
74,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,250.77002997748562
75,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,243.19070216998225
76,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,396.48838922911375
77,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,271.4090315381344
78,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,254.7714961666716
79,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,7.161997811548777
80,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,7.161997811548777
81,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.26602804930167
82,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1039.770918030799
83,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,648.6049322382408
84,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,7.161997811548777
85,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,258.25076802655684
86,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,249.30763777840417
87,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,464.2092560960292
88,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.0913648547456
89,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1422.3484719346673
90,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,244.15609628879574
91,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,366.83272265749974
92,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
93,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,9.119592113851684
94,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,278.79780069393314
95,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,287.66940988057064
96,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,271.0959039131328
97,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,7.51408009522575
98,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,250.91167559555618
99,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,16.18186276186488
100,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,250.30477401404107
101,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,5.439524239866155
102,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1261.2713736427343
103,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,277.34320782709665
104,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1090.1250257931727
105,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,550.9410115414004
106,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,238.58887502658985
107,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,251.8431485476201
108,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,258.9376095585347
109,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1405.3803659933333
110,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,252.30449237995893
111,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_2,1073.896177477134
112,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,203.8813507844866
113,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,104.7481016958113
114,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,3.4899681709759056
115,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,100.26444309098846
116,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,97.27774464736603
117,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,3.4899681709759056
118,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,133.79644673732622
119,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,140.67391108183241
120,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,2.4119216257834535
121,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,217.1837588354029
122,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,64.83027466537229
123,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,114.55620517736936
124,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,173.31169389548515
125,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_2,1073.896177477134
126,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_1,964.5798931592996
127,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,106.16032261359005
128,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,2.0310871495667904
129,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,108.1038237419103
130,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,106.2261252298745
131,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_continuous,419.61764730133297
132,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_continuous,554.8851061863709
133,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,163.64536133333348
134,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,303.07159784887233
135,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,103.85864219494626
136,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,105.06165801394968
137,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,90.45924368361051
138,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,134.34116945427348
139,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,115.77109114488593
140,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_continuous,835.6822308640565
141,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,112.55910101324811
142,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,104.66101620339161
143,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,113.74502173395169
144,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,116.90842447668201
145,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,83.26341102375075
146,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,94.68063652218868
147,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,78.29937927416509
148,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,104.12693576599726
149,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,104.2159792905137
150,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,71.56854076669528
151,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,823.9093697956938
152,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,77.98860024669887
153,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,774.8370377809372
154,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_continuous,382.28566717783707
155,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,64.83027466537229
156,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,97.49981500253634
157,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_1,1015.8731322855223
158,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_2,1073.896177477134
159,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,77.98860024669887
160,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_1,697.8656896978723
161,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,522.0941391855143
