,situation,model,performance
0,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
1,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,350.29498291015625
2,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,252.59092712402344
3,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
4,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
5,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
6,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
7,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
8,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
9,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
10,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
11,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
12,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
13,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,241.11492919921875
14,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.00552368164062
15,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
16,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
17,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
18,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
19,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
20,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
21,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
22,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
23,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
24,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,44.363468170166016
25,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,281.54193115234375
26,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,227.98477172851562
27,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
28,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
29,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
30,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
31,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
32,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
33,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
34,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
35,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
36,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.32786178588867
37,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,304.3672790527344
38,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
39,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
40,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
41,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
42,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
43,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
44,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
45,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
46,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
47,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,220.18612670898438
48,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,266.5271301269531
49,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,273.7091369628906
50,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
51,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,255.2928009033203
52,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.7255401611328
53,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
54,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
55,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
56,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
57,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
58,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
59,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
60,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
61,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
62,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,40.72848892211914
63,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,259.93719482421875
64,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,229.45310974121094
65,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,592.8955688476562
66,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,738.8790283203125
67,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,325.90283203125
68,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,305.9150390625
69,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,251.08364868164062
70,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,256.1871032714844
71,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,252.1363067626953
72,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,255.44203186035156
