,situation,model,performance
0,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
1,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,374.9036193746296
2,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,266.8488667254475
3,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,130.45099164076927
4,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,254.82243279100928
5,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,253.84290778479206
6,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,130.45099164076927
7,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,293.7212860446643
8,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,240.11589724662338
9,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,130.45099164076927
10,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,258.4403249352645
11,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,172.739863339532
12,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,280.5463411372095
13,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,356.6298650255126
14,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
15,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1409.6078683849785
16,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.08127826101853
17,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,102.1401999361549
18,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,252.98278273570185
19,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,250.5141385950937
20,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,751.0944549711242
21,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,750.4801114103939
22,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,287.5821813367072
23,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,394.22667134757023
24,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,244.3858209674669
25,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,252.73374318418416
26,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,266.5046780328752
27,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,260.7543311207232
28,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,285.3994853417751
29,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1117.081961694892
30,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,262.9044411234063
31,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,251.54010449968376
32,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,275.43020823675636
33,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,241.3124558492557
34,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,200.03260170374404
35,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,253.89254866001545
36,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,172.739863339532
37,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,269.1336544021399
38,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,246.5945035919196
39,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,178.67026302543636
40,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1089.4695276858029
41,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,165.75250817276824
42,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1092.5914064951517
43,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,673.0624770737803
44,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,172.739863339532
45,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,232.05992156684388
46,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1482.3238832149973
47,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
48,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,165.75250817276824
49,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1012.7266387276263
50,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,729.9664523282997
51,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,244.25893106339313
52,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,238.74243784360226
53,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,422.5156953353573
54,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,172.739863339532
55,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,247.16169779601597
56,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,394.24941297426955
57,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,374.36855606688204
58,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,299.4968234001194
59,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,378.960731078178
60,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.45123367984317
61,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1227.8653600034763
62,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,292.09655472017135
63,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,323.30869357624096
64,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,257.63187654075074
65,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,251.7322473012605
66,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,261.36887778934926
67,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,334.56300513082743
68,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,306.8766918452587
69,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,327.3598018433528
70,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,185.2275694850422
71,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,176.44843743607004
72,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,266.9638328170395
73,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,273.4139983102444
74,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,267.0306318094881
75,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,256.7473599780338
76,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,401.7088142635197
77,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,272.8044414612249
78,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,257.92165751933214
79,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,165.75250817276824
80,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,165.75250817276824
81,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,214.40214903412033
82,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1080.6843300193939
83,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,833.5950903397668
84,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,165.75250817276824
85,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,279.886707149086
86,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,263.0299531819538
87,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,487.1957937894283
88,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,247.84201282918508
89,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1422.3606747068995
90,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,251.20155933071942
91,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,426.4300350778241
92,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
93,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,130.45099164076927
94,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,301.8871185041117
95,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,290.20493727004185
96,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,446.7675733619451
97,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,107.92496912790601
98,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,273.7769068185732
99,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,199.6974510779171
100,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,263.3104226270151
101,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,147.92457002736293
102,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1264.7194464431052
103,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,299.0539060763226
104,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1099.5465733838282
105,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,557.6856121391868
106,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,233.83990714871797
107,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,260.39397166674433
108,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,258.84683669898226
109,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1405.383314276652
110,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,272.7051712649266
111,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_2,1073.896177477134
112,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,194.5411553721472
113,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,119.33120971710557
114,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,81.24798381192252
115,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,103.53220415841342
116,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,95.07357934524535
117,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,81.68486670340344
118,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,143.6569169583691
119,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,114.46837888247404
120,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,66.85816618920435
121,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,222.86843707571722
122,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,101.1239326078513
