,situation,model,performance
0,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
1,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,354.3596955522585
2,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,254.06407062423753
3,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,36.04360020116754
4,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,268.78296670563566
5,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,251.95665247415843
6,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,27.138146748266546
7,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,272.9682901444406
8,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,218.78589859291185
9,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,36.04360020116754
10,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,230.779190248193
11,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,124.41764333579835
12,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,274.68420962923824
13,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,350.41781180423203
14,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
15,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1409.604529839841
16,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.07665239610017
17,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,20.47725284510898
18,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,251.05389629698507
19,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,233.275317202723
20,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,551.7559077222405
21,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,737.3581315978439
22,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,280.26383016182183
23,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,399.40772246892607
24,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,244.83365154514482
25,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,256.1853821826508
26,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,236.71419257839025
27,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,270.8594320911913
28,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,281.7053081953875
29,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1112.4165129646294
30,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,255.78231574413147
31,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,255.45412490125585
32,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,266.7163674944237
33,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,240.30787562548173
34,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.41774543567308
35,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,235.93000305289505
36,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,124.41764333579835
37,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,270.3882705808891
38,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,246.52779278848945
39,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,217.88426235099226
40,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1057.4319719926345
41,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,33.50092320797305
42,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1080.0519080936915
43,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,629.1077520048648
44,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,49.96906207741085
45,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,230.71052405000415
46,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1482.3181494328082
47,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
48,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,33.50092320797305
49,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1012.6701839360908
50,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,723.4991104248772
51,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,238.09446994640854
52,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,226.14775306695532
53,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,395.7005536171805
54,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,124.41764333579835
55,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,200.7287455677514
56,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,935.9868334267062
57,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,367.83482223525203
58,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,312.22133171100984
59,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,359.9827370957925
60,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,239.81493007304675
61,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1216.0073181370428
62,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,289.8989287992487
63,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,320.42321926928406
64,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,254.6084002870227
65,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,243.37630538298347
66,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,270.12380197225036
67,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,321.5233644672263
68,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,284.4482173355278
69,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,291.56867005350546
70,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,43.0227949997355
71,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.45121714167917
72,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,261.21675427366984
73,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,240.61232860938225
74,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,250.98945627752826
75,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,243.80983660420918
76,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,396.6463886221204
77,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,271.452249112436
78,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,255.04388596142002
79,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,33.50092320797305
80,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,33.50092320797305
