,situation,model,performance
0,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
1,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,216.8339080810547
2,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,308.931884765625
3,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,201.82725524902344
4,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,258.1044921875
5,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,253.23069763183594
6,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,127.19281005859375
7,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,169.96559143066406
8,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,491.7856750488281
9,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,168.54122924804688
10,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,145.37158203125
11,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,216.8339080810547
12,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,256.82769775390625
13,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,169.96559143066406
14,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
15,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1354.5308837890625
16,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,264.2333984375
17,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,498.6082763671875
18,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,259.8181457519531
19,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,257.8064270019531
20,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,774.3889770507812
21,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,522.3291015625
22,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,240.2981414794922
23,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
24,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,263.35882568359375
25,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,255.1945343017578
26,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,264.3579406738281
27,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,279.18194580078125
28,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,291.6716003417969
29,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1107.90576171875
30,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,127.19281005859375
31,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,250.52334594726562
32,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,275.95941162109375
33,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,606.6768798828125
34,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,202.48316955566406
35,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,293.2227478027344
36,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,182.1015167236328
37,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.526611328125
38,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,262.2800598144531
39,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,184.11349487304688
40,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,217.85092163085938
41,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,169.96559143066406
42,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,742.0385131835938
43,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,251.7805938720703
44,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1374.787841796875
45,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,654.2990112304688
46,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1257.4676513671875
47,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
48,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,169.96559143066406
49,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,280.43975830078125
50,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,531.5323486328125
51,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,263.8829040527344
52,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,278.084716796875
53,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,409.92193603515625
54,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,182.1015167236328
55,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,218.90744018554688
56,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,356.58013916015625
57,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,169.96559143066406
58,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,266.6742248535156
59,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.59579467773438
60,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,254.85794067382812
61,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,847.7391357421875
62,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,297.44439697265625
63,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,323.34332275390625
64,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,272.4888610839844
65,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,256.1971740722656
66,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,189.4314422607422
67,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,232.8478240966797
68,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,278.5870361328125
69,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,361.19927978515625
70,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,168.54122924804688
71,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,216.8339080810547
72,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,478.23333740234375
73,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,409.92193603515625
74,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,410.928466796875
75,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,246.5857391357422
76,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,189.4314422607422
77,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,274.7126770019531
78,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,231.4593963623047
79,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,168.54122924804688
80,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,202.15127563476562
81,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,216.8339080810547
82,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,202.15127563476562
83,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,366.3168640136719
84,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,169.96559143066406
85,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,107.8054428100586
86,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1364.233642578125
87,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,253.2744903564453
88,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.9235076904297
89,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1202.432861328125
90,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,292.80810546875
91,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,176.97727966308594
92,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
93,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,259.8759460449219
94,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,256.1795349121094
95,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,295.29638671875
96,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,449.3174743652344
97,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,111.03641510009766
98,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,107.8054428100586
99,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,252.30140686035156
100,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,327.0534362792969
101,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,202.15127563476562
102,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1308.7894287109375
103,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,270.3193664550781
104,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,1025.1123046875
105,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,624.6473999023438
