,situation,model,performance
0,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
1,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,299.8098636536653
2,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,256.6438905376313
3,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,547.4710097853388
4,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,262.70057275211974
5,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,249.50757394377027
6,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,77.0814614302863
7,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,303.70332726827
8,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,247.90965214021728
9,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,362.25039365444127
10,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,737.5619440078457
11,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
12,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,736.537916927656
13,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,278.8619536527251
14,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
15,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,988.3492950946278
16,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,290.12571938145027
17,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,454.8583695050711
18,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,240.62366629249286
19,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,214.96839570680547
20,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,228.39524848318925
21,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,253.75377882155678
22,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,50.41439145343591
23,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,173.17589166353542
24,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,240.01608815290055
25,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,246.5442410641792
26,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,247.7464529163813
27,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,245.6805334310695
28,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,263.96920542526016
29,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1108.5988139932006
30,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,240.70755633068234
31,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,243.31246932306485
32,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,249.63955629226382
33,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,485.3518719953475
34,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,790.5540307707015
35,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,259.04895667012835
36,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,152.21970596109907
37,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,232.0270157351601
38,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,296.63872268437325
39,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
40,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
41,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,547.4710097853388
42,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,250.64362683617333
43,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,256.12914783569846
44,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,173.17589166353542
45,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,267.010314917186
46,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,639.415535643028
47,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
48,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
49,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,864.3460536922883
50,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
51,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,253.84063750084752
52,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,238.18058704992634
53,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,249.04886469211985
54,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,173.17589166353542
55,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
56,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,12.493021359955025
57,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,379.28077431213023
58,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,1422.85330332849
59,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,288.8666930157674
60,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,243.08632558131157
61,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,362.2248234998784
62,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,387.70666417099403
63,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
64,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
65,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,50.41439145343591
66,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,245.5738043794106
67,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,266.43786234864405
68,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,238.63184811280934
69,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,30.725820147742187
70,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,559.0526624053479
71,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,28.71045498642537
72,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,245.38664222175137
73,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,225.0407167160612
74,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,250.30708180985025
75,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,241.51551049736
76,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,1037.2129391971298
77,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,241.62814076361542
78,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,251.52497879874238
79,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
80,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,249.98845588083216
81,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
82,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,289.8973491710862
83,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,233.7287176032593
84,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,672.7098160562372
85,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,237.18105490221956
86,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,243.81265391478425
87,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.98348766261606
88,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,241.6225541015282
89,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,543.716719039731
90,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,252.0678735175993
91,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,246.58981101699624
92,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
93,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,292.8241233141456
94,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,223.56720629592152
95,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,260.28877931165755
96,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,250.36966039763433
97,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.68807661444388
98,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,255.81291474519986
99,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
100,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,527.2555526844129
101,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,238.24591346730313
102,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.68807661444388
103,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,258.2193047799434
104,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.9394244855066
105,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,1036.9501950506137
106,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,243.4582839860354
107,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,265.47202069653054
108,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,250.7371181630292
109,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,311.5484915922984
110,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,252.29170820182514
111,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1395.128587945428
112,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,671.8471776948393
113,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1274.8093722037777
114,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,921.0042143027147
115,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1378.0958831659937
116,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1356.4901058216637
117,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1355.5329837234224
118,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,949.7692892355618
119,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1317.381836206346
120,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_1,1279.880160956976
121,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_2,1073.896177477134
122,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,133.64139746526044
123,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,111.6493018373602
124,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,419.610520962236
125,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_continuous,193.67459716877775
126,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,93.51315041372109
127,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_lqr,74.85933518142392
128,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,195.49626164561258
129,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,104.43178833483357
130,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,206.5447103237222
131,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_continuous,192.70242536526388
132,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_2,1073.896177477134
133,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_continuous,576.6749910073357
134,"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_discrete,135.61014572992747
135,"[95.0, -108.0, -140.0, 62.0, -173.0]",null_model_2,1073.896177477134
136,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,733.5900726998467
137,"[95.0, -108.0, -140.0, 62.0, -173.0]",hill_climbing,121.5020781541912
