,situation,model,performance
0,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
1,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,387.9483337402344
2,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,257.8025207519531
3,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
4,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
5,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
6,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
7,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
8,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
9,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
10,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
11,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
12,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,161.93617248535156
13,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,261.18231201171875
14,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,248.0563507080078
15,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
16,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
17,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
18,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
19,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
20,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
21,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
22,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
23,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
24,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,55.02098846435547
25,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,274.7862243652344
26,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,259.75970458984375
27,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,262.6620788574219
28,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,482.4942626953125
29,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
30,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
31,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
32,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
33,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
34,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
35,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
36,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
37,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
38,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.02627563476562
39,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,249.1516571044922
40,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,363.3758239746094
41,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
42,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
43,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
44,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
45,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
46,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
47,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
48,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
49,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
50,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
51,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,167.0871124267578
52,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,252.09237670898438
53,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
54,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
55,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
56,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
57,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
58,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
59,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
60,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
61,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
62,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,51.201541900634766
63,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,254.7892608642578
64,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,221.39346313476562
65,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,618.5128173828125
66,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,623.1488037109375
67,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,662.5553588867188
68,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,347.9704895019531
69,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,262.74896240234375
70,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,245.88616943359375
71,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,237.01699829101562
72,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,276.96929931640625
73,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,288.9954833984375
74,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1102.218994140625
75,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,273.10125732421875
76,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,239.12826538085938
77,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,266.49359130859375
78,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,221.9178009033203
79,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,221.9178009033203
80,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,221.9178009033203
81,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,221.9178009033203
82,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,221.9178009033203
83,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,221.9178009033203
84,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,221.9178009033203
