,situation,model,performance
0,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
1,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,385.0544128417969
2,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,254.56430053710938
3,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
4,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
5,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
6,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
7,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
8,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
9,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
10,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
11,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
12,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,155.05210876464844
13,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,256.5772705078125
14,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,244.22613525390625
15,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
16,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
17,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
18,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
19,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
20,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
21,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
22,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
23,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
24,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,38.87282180786133
25,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,265.4810485839844
26,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,256.7755126953125
27,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,265.7939758300781
28,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_continuous,1730.101806640625
29,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
30,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
31,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
32,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
33,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
34,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
35,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
36,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
37,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
38,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,42.838382720947266
39,"[241.0, -127.0, -192.0, 113.0, -224.0]",hill_climbing,246.26748657226562
40,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_max_discrete,359.4869384765625
41,"[241.0, -127.0, -192.0, 113.0, -224.0]",null_model_2,1427.939453125
42,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,217.02503967285156
43,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,217.02503967285156
44,"[241.0, -127.0, -192.0, 113.0, -224.0]",sparse_lqr,217.02503967285156
